"weight","SYMBOL"
0.000110104267041215,"DNMBP"
-1.11174231212975e-06,"RAB11FIP2"
0.000254888594014653,"CXCL12"
0.000174789551054275,"ERLIN1"
0.000732761585037401,"EIF3A"
5.84445043593833e-05,"TRDMT1"
0.000266922271109254,"DDX50"
0.000434312623892957,"MAPK8"
0.000377106221393011,"SEC23IP"
0.000123124061151296,"ATE1"
0.000448276393337534,"NSMCE4A"
0.000106989676683518,"PLEKHA1"
7.33766522226598e-06,"PALD1"
6.77968601588137e-05,"UNC5B"
-0.000589076224575369,"CDH23"
-0.00139454659895181,"VSIR"
-0.000749724901909983,"SPOCK2"
0.000203903534288431,"MICU1"
0.000171458910400935,"PPP3CB"
-0.000154432482450385,"CCSER2"
0.000381906164750735,"BMPR1A"
0.000123351413987434,"MINPP1"
-0.000269996740374462,"ACTA2"
0.000291241233191953,"LIPA"
0.000251129174584084,"TWNK"
0.000345196806828893,"LZTS2"
-0.000710596758678454,"SFXN3"
-0.00107678211970814,"KAZALD1"
0.00024562703274152,"FBXW4"
-0.000755816770023364,"FGF8"
0.000826486539882036,"NPM3"
0.000261089536043609,"TNKS2"
-7.32866707307463e-05,"GBF1"
0.000190914386485591,"ARHGAP21"
-3.11686421156699e-05,"FBXL15"
0.000341473134233918,"CUEDC2"
-0.000284645098013623,"SUFU"
-0.000400145252456678,"ANKRD26"
-0.000129483538433448,"ACBD5"
0.000139592127564373,"LHPP"
0.000165341554853244,"LARP4B"
0.000553497632866877,"GTPBP4"
0.000106236870410283,"EDRF1"
0.000604230243665641,"BCCIP"
0.0001201506878,"MTPAP"
-0.00018224284884052,"SH3PXD2A"
0.00012766289637584,"PITRM1"
-9.63529821155093e-05,"STN1"
-0.000297829504614247,"MAP3K8"
-0.000966545856733165,"DKK1"
-0.00132398153567944,"EBF3"
0.000673902525532592,"GLRX3"
-0.000692776209779065,"SORCS1"
0.000182484455002142,"TASOR2"
0.000529855420128798,"XPNPEP1"
0.000485763302460707,"SMC3"
6.65157390459117e-05,"SHOC2"
0.000554453101701545,"TFAM"
0.000246957942782404,"CCDC6"
0.000226922588998088,"CUL2"
0.000431369477327917,"CCNY"
0.000923360780214066,"UBE2S"
0.00139655360114664,"RPL28"
4.95204835590501e-05,"ZMIZ1"
-0.000644384383625626,"DNAJC12"
0.000445005793988589,"PPIF"
-0.000560064526942575,"PBLD"
0.000278927839748108,"TSPAN14"
-0.00125508564793431,"LGI1"
-0.000704136411977623,"TBC1D12"
-0.0031722618477514,"KRT23"
0.000407914542284722,"NUFIP2"
0.000383302120037837,"GIT1"
0.00149309605605861,"RPL19"
-0.000385948036704065,"FBXL20"
-0.000328474612073111,"RUNDC3A"
0.000456804296964209,"UBTF"
0.000686057541018707,"PSMD3"
0.000453297841933853,"CASC3"
-0.000114689013938661,"RAPGEFL1"
-0.000535546425747286,"RGS9"
-0.000921787902451655,"WNT3"
-0.000921787902451655,"LOC101929777"
9.92186037776054e-05,"RAD51C"
-0.000120417559964815,"SEPTIN4"
5.336859288511e-05,"MTMR4"
0.000357055272343982,"TRIM37"
0.000185585251183543,"DHX40"
5.18611288092521e-05,"TUBD1"
0.00111135930296,"KPNB1"
0.000285565299280766,"GOSR2"
-0.000340622685110349,"PNPO"
3.56636399562483e-05,"RPS6KB1"
-0.000276937838790307,"TRIM16L"
0.00048397075127129,"CDK5RAP3"
0.000740629391150661,"CBX1"
6.51005266706113e-05,"RECQL5"
0.000111070368638967,"PIGL"
6.78063681099079e-05,"GALK1"
-0.000127191104629963,"INTS2"
-0.000176301386788542,"CAMTA2"
5.01335442131492e-05,"MED13"
-0.00276342120968382,"HOXB6"
-1.86222492624391e-05,"ENO3"
0.00136257910537461,"PFN1"
0.000651005976156237,"RNF167"
0.000380467528370728,"SLC25A11"
-0.000736818893515308,"RASD1"
-0.00074868031929059,"RAI1"
0.000586974248402298,"NUP88"
0.0010264916876571,"C1QBP"
0.000439305619121797,"BLMH"
0.000340492678050867,"CPD"
0.0001646055718724,"GOSR1"
0.000451783229719115,"CCDC47"
-5.86935551051449e-05,"MED31"
0.000252075441830596,"DRG2"
0.000419393470028861,"FTSJ3"
7.20650573704078e-05,"AKAP10"
0.000447417441261599,"SMARCD2"
0.000254147980053409,"SYNGR2"
0.000109313769067584,"B9D1"
0.000600313048065952,"UTP6"
0.0012280039454223,"DDX5"
0.000344417461525692,"C17orf75"
-0.000132087653599011,"CYTH1"
0.000746894654715299,"PSMD11"
0.000462321600237595,"LGALS3BP"
-0.000508097277815176,"CCL2"
-0.000454594452994618,"PEX12"
-0.000291989558441143,"DHX58"
0.000187917803017036,"KAT2A"
0.000479237240181052,"RAB5C"
0.000115530678475112,"NAGLU"
-0.000121574199997353,"HSD17B1"
0.000201375999682237,"MLX"
-0.000387928175152569,"CNTNAP1"
-9.94915747549334e-05,"EZH1"
-0.0001610019525562,"PPP1R9B"
0.000359161922347274,"COL1A1"
-0.00050838191220697,"PTGES3L-AARSD1"
0.000502860587814224,"MRPL27"
0.000721107723577439,"VAT1"
0.000467616004496927,"LRRC59"
0.000565612550515374,"RND2"
0.000327897044630748,"HDAC5"
0.000978682595205982,"LUC7L3"
5.32518698091189e-05,"MPP2"
1.33840237552338e-05,"SMURF2"
-1.88009402196304e-05,"DUSP3"
0.000808561716001726,"EFTUD2"
0.000617910710687308,"PRKAR1A"
-0.000143955504473989,"EFNB3"
-0.000475005745892667,"FAM20A"
0.00128513249952029,"YWHAE"
0.000129352490766522,"MMD"
0.00024439932827543,"RANGRF"
-1.6389885030507e-05,"DPH1"
0.000122775308458224,"MAP2K6"
5.3596718353281e-05,"DHRS7B"
0.000469606944464071,"WSB1"
0.000541200496310259,"SLC9A3R1"
0.000164494035751055,"NAT9"
-5.27171473005827e-05,"TMEM104"
-0.0014638709568609,"VTN"
-8.38522145533484e-05,"TNFAIP1"
0.000218230520771458,"IFT20"
0.000678120046912173,"TMEM97"
4.81230745461694e-05,"CDR2L"
-0.000580423883462343,"PMP22"
0.000344845052582426,"UNC119"
0.000370252567953812,"ALDOC"
0.000268499260425256,"SUPT6H"
0.000797048883157879,"RAB34"
0.000418899703517904,"PHF12"
0.000318973238596521,"TMEM33"
0.000263885366037492,"SLAIN2"
0.000791116976153229,"OCIAD1"
0.000266232350063757,"DCUN1D4"
0.0001944824309486,"USP46"
-0.00245355152124879,"SULT1E1"
-0.000150917035495612,"CHIC2"
0.000302753905806391,"NMU"
1.61496827354521e-05,"CRACD"
0.000242303920812423,"LAMTOR3"
-0.000366138978798574,"NFKB1"
4.89060503896709e-05,"MANBA"
0.000936679302174506,"UBE2D3"
-0.000302492051823476,"MAPK10"
0.000146899840847007,"ELF2"
0.000694653244489042,"NDUFC1"
-0.00072058791115699,"TBC1D9"
0.000269051631642255,"ZNF330"
-9.6478755697038e-05,"GAB1"
-9.36986362474742e-05,"KLHL2"
9.04183428510682e-05,"CPE"
0.00143989207420312,"RPL34"
5.05488761572633e-05,"WFS1"
0.000331481217944594,"GRPEL1"
0.000301169250767861,"GAR1"
0.000287041700420429,"FRG1"
9.67404478154559e-05,"CLCN3"
-0.000153095149201395,"AADAT"
0.000431208514701824,"GALNT7"
0.000789285651085524,"DHX15"
-0.000266115605385406,"SOD3"
-0.000422639069613503,"SEPSECS"
0.000108273302317444,"CPZ"
0.000204936659361018,"TRIM2"
1.37079556828369e-06,"FBXW7"
-0.000259891015919324,"NEIL3"
-0.000574713549464382,"TBC1D19"
0.000460502859118845,"NSD2"
0.000238751601973419,"SH3D19"
-1.46337051352636e-05,"STIM2"
0.000463681197141852,"MFSD10"
-0.000861476881923108,"GLRB"
-0.000578000368223779,"BST1"
0.000248527067049987,"RAPGEF2"
-0.000114883294098199,"SNX25"
0.000418689813650462,"UFSP2"
-0.000171886428735212,"KLF3"
2.11958458754473e-05,"KLHL5"
-0.000250122884013963,"FAM149A"
0.000362565262812972,"NCAPG"
0.000486883450692199,"UGDH"
-0.000814190470976291,"PPARGC1A"
8.88921078224425e-06,"DDX25"
-0.000410583225515428,"CRYAB"
0.000306351811103112,"HTATIP2"
0.000953677529945482,"CTSC"
0.000215970157856782,"CCDC34"
-0.00218129516221355,"ZBTB16"
-9.93240677124119e-06,"ELP4"
0.000472699606366903,"ZPR1"
0.000755854349697493,"MTCH2"
0.000393600061568237,"FNBP4"
0.000703428110818729,"SC5D"
5.04257354352023e-07,"B3GAT1"
0.00137260087702637,"HSPA8"
-0.00113514981720565,"P2RX3"
-6.8450128487624e-05,"VWA5A"
0.000177166423369818,"DNAJC4"
-0.000539194746499166,"SIAE"
3.70529337320506e-05,"SNX15"
-4.97840685409812e-05,"DTX4"
-0.000235458177618833,"ATG2A"
0.000237559510584903,"EHD1"
0.000200085585121328,"OSBP"
2.44622063686993e-06,"UNC93B1"
7.32040385924507e-05,"PUS3"
0.000141682234408876,"DCPS"
0.000231363827553308,"KMT5B"
0.000223751842487795,"FOXRED1"
0.000522490620350761,"PPP6R3"
-0.000111953053275433,"NRXN2"
4.24565623020102e-06,"ST3GAL4"
-0.00051533470567974,"CPT1A"
0.000482458174884756,"CCND1"
0.000359921940012183,"CCDC86"
0.00075342139836581,"PRPF19"
0.000187817271322757,"TMEM109"
-9.01606604406096e-05,"CCKBR"
-0.000809474388528782,"HPX"
-6.7784179653342e-05,"TRIM3"
0.000349263923518093,"CHORDC1"
-0.00091370622519276,"FOLR1"
0.000452859341362667,"ANAPC15"
0.00016333229884695,"PANX1"
-0.000306589609846968,"ARHGEF17"
-0.00295379224560052,"APOA4"
-0.00250929097833013,"APOC3"
-0.000205518092977248,"CEP164"
0.00013806740595711,"RNF141"
0.00145685708389919,"EIF4G2"
-0.00037203661946227,"GALNT18"
0.000187277124242732,"BIRC2"
3.29687238214778e-05,"UBE4A"
0.000405337580931199,"DDX6"
1.78722597469986e-05,"CBL"
0.000401497103006783,"NECTIN1"
-0.000307289114283435,"HIPK3"
0.000117752149542469,"FBXO3"
0.000274710244812277,"PDHX"
0.000365147381911655,"COMMD9"
0.000184868446683355,"SLC15A3"
-0.000292578933602039,"ACCS"
0.00101595451509071,"MDK"
6.17909969979291e-05,"AMBRA1"
0.000202473242872884,"MADD"
0.000420772275926138,"PTPMT1"
0.000152527417260903,"NAA40"
0.000435703204990325,"CARS1"
-0.000343740847153247,"SLC22A18"
0.000773105115606932,"CD81"
5.41283182289286e-05,"SLC35F2"
-0.00121447372973719,"SOX6"
0.000941300107445778,"C11orf58"
0.000226527030697325,"PITPNM1"
0.00142328076327757,"RPS13"
6.33717814813353e-05,"AIP"
0.000485607124463459,"NUP98"
0.000699375578696084,"NDUFS8"
5.40971588027537e-05,"TCIRG1"
0.00038362991606546,"CHKA"
-4.60489374061584e-05,"HPS5"
0.000155614963148144,"GTF2H1"
-0.00105319648717497,"POU2AF1"
-0.000361125282953039,"PTPN5"
-0.00120846189812569,"VWF"
0.000224951072621554,"PSMD9"
1.96593782825111e-05,"PPFIBP1"
-9.88334498082994e-05,"PRPF40B"
-7.59124032823504e-05,"PRDM4"
0.000252609314309161,"COQ5"
0.000615897033744215,"CORO1C"
-0.000508598175312991,"ASIC1"
0.000223144543173275,"CAPRIN2"
-0.000355290753811203,"TSPAN11"
0.000383929552272973,"KCTD10"
0.000212001308320537,"SLC11A2"
0.000690712063459498,"MLEC"
-2.3907827689456e-05,"MVK"
2.46548946840589e-05,"CSRNP2"
0.00014829278496068,"CAMKK2"
-0.000661249038776098,"IL23A"
0.00139710940718854,"ATP5F1B"
0.000998595695486825,"PTGES3"
-0.000709041827010436,"SYT10"
-0.000220645290911616,"BCL7A"
0.00058257117674659,"RSRC2"
-0.00014586892625367,"LIN7A"
0.000836575496467103,"KRT18"
-1.41447930943258e-06,"ACSS3"
-0.000344676545425464,"TNS2"
-5.8463116154064e-06,"GLI1"
2.27327070385933e-05,"PPM1H"
0.000833986610817536,"METAP2"
0.000650541419703024,"LTA4H"
-0.000279573452170188,"ELK3"
-0.000804384184232143,"WNT5B"
0.000347604395746286,"MAGOHB"
-0.000721347604865735,"TRPV4"
0.000157824042546918,"ITFG2"
0.000430379816003185,"FOXM1"
-9.36832500293276e-05,"PRH1"
-9.36832500293276e-05,"PRR4"
-0.000265815871220891,"PARP11"
0.000864407109723359,"ARPC3"
0.000412683829273668,"GPN3"
0.000524066098646983,"VPS29"
0.000412709580737128,"RAD51AP1"
-0.000512194312092299,"CUX2"
8.85449290486439e-06,"SH2B3"
-0.000318771755270275,"MANSC1"
0.00029641604040817,"DUSP16"
-4.5830870305609e-05,"CREBL2"
-3.30049959855867e-05,"ACAD10"
0.00031864079241786,"ALDH2"
0.000163174574003893,"CDKN1B"
0.000199794041216239,"NAA25"
0.000559227905239194,"SCNN1A"
-5.4211489796164e-05,"LTBR"
-3.41608299246311e-05,"OGFOD2"
0.000794669477885662,"CDK2AP1"
-0.00199107124675382,"MGP"
-0.000866323211546424,"ARHGDIB"
0.000200155260823548,"GTF2H3"
0.000407041209496485,"EIF2B1"
0.000274043705122042,"DDX55"
0.000609508118361429,"SLC38A1"
0.000212488165136509,"C12orf49"
-0.00163499505382139,"FZD10"
0.000295323864602044,"RFC5"
6.68341802595867e-05,"STX2"
-0.00104599357296408,"ADGRD1"
0.000597363776853872,"COPZ1"
0.000738167012660525,"CAND1"
0.00020600647505999,"RAB5B"
-8.44042857533677e-05,"MDM1"
0.000620476784418438,"NUP107"
0.000579759962824556,"CNOT2"
0.00044145076670194,"TIMELESS"
0.000807520831976177,"CPSF6"
0.000374812502172583,"KRR1"
0.000939409944497055,"MRPL51"
0.00171078543417924,"GAPDH"
0.000454168233496665,"NOP2"
0.00109015707898357,"CHD4"
2.89735245748852e-06,"UHRF1BP1L"
0.00024979743922415,"COPS7A"
0.000108200845438298,"ING4"
-0.000300681348075439,"GNB3"
0.000311241171019682,"CDCA3"
7.89426578382278e-05,"CHPT1"
0.000487010797307956,"USP5"
0.0012479402047994,"TPI1"
0.000198029117481657,"GNPTAB"
-6.04981083905306e-05,"SPSB2"
-6.04981083905306e-05,"LOC105369632"
0.000518403768508193,"ENO2"
0.000260469617356271,"ATN1"
0.000738466378423179,"C12orf57"
-3.76637925034081e-05,"PTPN6"
0.000397364932256248,"LPCAT3"
-0.000397046760419854,"NT5DC3"
0.00052849862819968,"NANOG"
0.000261909783031574,"SUDS3"
0.000243571154322392,"GOLT1B"
0.00145566373312487,"LDHB"
0.000167962509964302,"PRKAB1"
0.000466725707514507,"CMAS"
-0.000793478012794173,"HCFC2"
-0.000682213824970553,"ST8SIA1"
0.000262672630574748,"C2CD5"
0.000395257919109599,"RAB35"
0.00103960890730269,"PHC1"
0.00100246797643811,"COX6A1"
-0.00136231390028802,"RFX4"
6.12386430270866e-05,"RIC8B"
0.000901254185850138,"SRSF9"
8.31426762665388e-05,"FGFR1OP2"
-0.000527195063362887,"COL12A1"
0.000377201590444435,"TDP2"
0.000188614216020265,"DSE"
0.00043223508771087,"RWDD1"
0.000607268948963132,"TMEM14C"
0.000339177085440618,"PAK1IP1"
0.000196997707951285,"GCNT2"
-0.000390082295816232,"SMIM8"
-0.000390082295816232,"LINC01590"
-0.0004176741532461,"NEDD9"
-0.000472877656989693,"CEP85L"
0.000194798818652306,"ASF1A"
-0.000158697132463533,"MCM9"
-0.000140906629605502,"FAM184A"
-6.46856872716724e-06,"RNGTT"
-0.000619697625967141,"MAN1A1"
0.000229732696280701,"SERINC1"
0.0003410223286091,"HDDC2"
-0.000164463600595467,"TPD52L1"
-0.00022622212032299,"HINT3"
-0.00025150119009016,"NCOA7"
-2.87802943482112e-05,"RIPOR2"
-0.000155401838454419,"SASH1"
0.000143042298509405,"UST"
0.000261352867726211,"FBXO5"
0.000141677462249189,"MTRF1L"
-0.0001400431352001,"PPARD"
-0.000133633841145883,"FANCE"
-0.000455846696582298,"TULP1"
0.000138472644873792,"MAPK14"
5.37731304997747e-05,"KCTD20"
-0.00010399196384117,"STK38"
0.00101660254449562,"SRSF3"
0.000438874093027241,"SOD2"
0.000475816971780518,"MRPL18"
0.000811275701424052,"MCM3"
0.00028641496429828,"RNF8"
-0.000260716960405475,"PHACTR1"
-0.000968335713996245,"MDGA1"
-0.000364127976903762,"ICK"
0.000385333512997606,"FBXO9"
-0.000228792021170547,"CD83"
0.000378849811700075,"MDN1"
-0.000283978999894696,"SAYSD1"
-0.00159978619327132,"BMP5"
-0.000687605120410674,"BACH2"
-0.000819842238350919,"RBM24"
-0.000123997908936443,"CAP2"
0.000133336285226072,"ZNF451"
0.000133660977414634,"BAG2"
-7.60433428969341e-06,"RAB23"
-0.000201161189840477,"GPR63"
-0.000578524139479439,"KHDRBS2"
-0.000422119711792017,"FBXL4"
0.000727170844965499,"CCNC"
0.000163156292160457,"E2F3"
0.000981493775328603,"PTP4A1"
0.000277308019230758,"ASCC3"
-0.00070056812065637,"BVES"
1.90705254840864e-05,"COL9A1"
-0.00013095767379282,"MED23"
0.00017607151420018,"WASF1"
-0.000468955752312941,"ALDH5A1"
-0.000324713883976304,"CRYBG1"
0.000491423147226604,"ACOT13"
0.000178106141559304,"SMAP1"
0.00153867003528179,"RPS12"
0.000517936632058777,"C6orf62"
0.000601194096042868,"GMNN"
-0.00173330916341632,"EYA4"
-0.000481421676572255,"SOBP"
0.000568772118718187,"SNX3"
0.000560658342186145,"HBS1L"
-0.000706949388386921,"TRIM38"
-0.000189284472309173,"PEX7"
-0.000105261915562203,"ZBTB24"
0.000121874352291882,"FIG4"
0.000420994843870276,"PERP"
-0.000282884655084809,"ARFGEF3"
-0.000180171513577408,"SLC16A10"
-0.000490880798388258,"HECA"
-0.000667725014534304,"ADGRG6"
0.000184982607321202,"PHACTR2"
-0.000432666965929522,"EPM2A"
0.000528445807750142,"SLC39A7"
0.000292290786829954,"PHF1"
0.000991673148290483,"CUTA"
0.000596803575414268,"QKI"
-0.00115652447247802,"C6orf118"
-0.000936118299609794,"PDE10A"
-0.000936118299609794,"LINC00473"
0.000233512438479291,"MDFI"
-0.000372755883323465,"TFEB"
-0.000252949403546549,"SMOC2"
9.62612798979784e-05,"CCND3"
0.000357995762525595,"BYSL"
-0.000163067221575757,"FAM120B"
9.03071283529726e-05,"TBP"
-0.000299596379294539,"BICRAL"
0.000326383501691007,"PPP2R5D"
0.000531244988985657,"MRPL2"
0.000529491206677428,"PTK7"
0.00035528477010113,"SRF"
-0.000333074163767531,"CUL9"
0.000346196299840464,"DNPH1"
0.000102206293379151,"DUSP22"
0.000266952693449926,"EXOC2"
0.00105084751735107,"COX7A2"
0.000415960847602333,"TMEM30A"
0.000315294292601694,"GMDS"
0.000390917588260464,"SENP6"
0.000198669958609146,"VEGFA"
0.000426473360027343,"PRPF4B"
0.000349232762355205,"TTK"
0.000667982031541573,"SLC29A1"
-0.000170737609381605,"BTN2A1"
-0.0007385552718715,"LAMA4"
-0.00064433019154757,"TENT5A"
0.000680090938073804,"FBRSL1"
-0.000318228830039276,"ENPP5"
-4.99283676495235e-05,"PRSS16"
-0.00259049030758591,"MEP1A"
6.7016357304676e-05,"ERBIN"
-0.000127210915504301,"PCDHB2"
9.71910124129013e-05,"HARS2"
-0.000103352442554659,"NUDT12"
-0.000154806047974501,"CEP72"
0.000324300462321322,"MAN2A1"
-0.000519252358497936,"SEMA5A"
-0.00117641742172155,"C7"
-4.9555127747337e-05,"TENT4A"
-0.00118806447117408,"GHR"
0.000763090525181756,"HMGCS1"
0.000253432068519456,"DAP"
-0.000751166463503866,"NME5"
0.000480067216102359,"BRD8"
0.000378746335796008,"KIF20A"
2.56910013563624e-05,"NNT"
0.000387941195048187,"MRPS30"
0.00117163008691752,"HSPA9"
0.000606432335766767,"MRPS27"
0.000650854448609263,"PFDN1"
-0.000584148562623091,"HBEGF"
-0.000784998134052083,"LOX"
-0.000183125502755527,"APBB3"
4.80108270172529e-05,"TMCO6"
0.00105330153509711,"SPARC"
0.000533648005359095,"IK"
0.000728047498378394,"HMGCR"
0.000181826287960785,"CERT1"
0.000178059085973462,"FAF2"
-0.00205171200268803,"HAND1"
-0.000528241180066804,"PCDHB5"
-0.000130283670151009,"CLK4"
-0.000442784979683268,"PCDHB15"
-0.00191392260252898,"HAVCR1"
0.000570405740310188,"RNF130"
-1.59896219079975e-05,"THG1L"
-0.000219827021204496,"ARSB"
0.00045283995142603,"CLINT1"
-6.52967334120959e-05,"THBS4"
0.000186709283853574,"CNOT6"
0.000455757853758554,"TTC1"
-0.00010993528409311,"MSH3"
-0.000255303048591752,"RASGRF2"
0.00110370979689673,"CCNG1"
0.000657969380919176,"POLR3G"
0.000599287161578448,"DROSHA"
-0.000491093620814285,"CDH6"
0.00085406472682109,"LMNB1"
-0.000274233742548343,"ARRDC3"
0.000417934987246021,"GOLPH3"
0.000976487625328265,"SUB1"
-0.00220048595460015,"NPR3"
-0.000198443811183959,"FAM172A"
-0.000386961143799829,"SLC27A6"
0.00098932817665312,"TARS1"
-0.000762114048756374,"LNPEP"
-0.000864273280009435,"PDE4D"
0.000270489804047026,"RAD1"
0.00055150980885181,"BRIX1"
9.88475936039163e-05,"SLC12A7"
0.000251708987154063,"RAD50"
-0.00111477479831914,"ST8SIA4"
0.000539114943291403,"GNPDA1"
0.00102844897588146,"SKP1"
0.000253006962266403,"NUP155"
0.000880890607499368,"PPP2CA"
-0.000848698131540935,"FGF1"
-0.000339019505600542,"NR3C1"
0.000331980714377512,"C5orf15"
0.000291571433681608,"PPWD1"
-0.000320605182246367,"LIFR"
-0.000153603131631524,"TRIM23"
4.81687412884627e-05,"TRAPPC13"
-2.32557891740022e-05,"SEC24A"
0.000281045264840838,"TXNDC15"
-0.000224949603009527,"TTC33"
0.000502400481645269,"RARS1"
0.000325153967438346,"WWC1"
0.000598934981030569,"MACROH2A1"
0.0006279592579813,"TCERG1"
0.000995939996706508,"DPYSL3"
0.000128378547415783,"SMAD5"
0.000763524407423233,"CSNK1A1"
5.97793098679088e-05,"HMGXB3"
0.00045463862522809,"ERGIC1"
-0.000190586278654379,"PDGFRB"
0.000630455621264232,"ATP6V0E1"
-9.71392240878735e-05,"BNIP1"
0.000297754366978989,"STC2"
-0.000225049308286033,"CPEB4"
0.000950369807129179,"DBN1"
6.53306051839668e-05,"ZNF346"
-0.000359051977726517,"UNC5A"
-0.000470483273555092,"EHHADH"
0.000584592056270786,"SMC4"
0.000974538446318433,"SELENOK"
0.000159064472568964,"ACTR8"
-0.000119111227808894,"TBCCD1"
0.000545158362489087,"TIMMDC1"
0.000232516890429824,"CRBN"
-0.000404722499097982,"BCL6"
-0.0012564635279457,"HGD"
-0.000210940952551007,"ARL6"
-0.000226950924376128,"NPHP3"
0.000111532671498782,"AMOTL2"
0.000188974146933348,"NIT2"
0.000507020826109751,"FAM162A"
0.000171102913869588,"OGG1"
0.000297499658817764,"KPNA1"
0.000508571983911904,"PCCB"
0.000278157544469451,"UBE3A"
0.000445614776074847,"ARMC8"
0.00010227198979228,"CEP70"
-0.00246502464933561,"RBP2"
0.000237312798665888,"RBP1"
0.000359363228285326,"SLC25A36"
0.000617642163074356,"RNF7"
0.00065923988128723,"TFDP2"
-0.000187043198270495,"XRN1"
-0.000729545804643381,"KAT2B"
-0.000641308384583675,"BCHE"
0.000531493013526723,"PDCD10"
-0.000598627335396613,"WNT5A"
-0.000128852069212638,"PFKFB4"
-0.000295743445500364,"COL7A1"
-0.000191058587023065,"FGF12"
8.77382502228678e-05,"PRKAR2A"
-0.000112040234979284,"HES1"
0.000137608014568427,"USP4"
0.000137608014568427,"LOC107986084"
0.000143665080462172,"ACAP2"
0.000430085873908349,"ECT2"
0.000702286314658948,"GNAI2"
0.000460939816446042,"TFG"
-0.00106131637350565,"USP9Y"
-0.00106131637350565,"TTTY15"
0.000278153282976064,"TUSC2"
0.000129777086445424,"NPRL2"
0.00147831743642188,"RPL24"
-9.29956251017653e-05,"CYB561D2"
7.28535605189539e-05,"C3orf14"
0.000768429201912443,"FXR1"
-9.46693976775814e-05,"CBLB"
0.000135687127599249,"BBX"
0.000299337584893739,"IFT57"
-2.12582671404476e-05,"GNB4"
-0.000448381021544823,"HHLA2"
-0.000218383414566837,"IQCG"
-0.000207056265450517,"GBE1"
0.000471081284237087,"UMPS"
0.000516442896596955,"NCBP2"
0.000188877411231932,"SNX4"
-0.00012203461004027,"C3orf52"
-0.000407107818876194,"FRMD4B"
0.00014216341273943,"SLC41A3"
0.000215562023796947,"PLXNA1"
0.000256524015552965,"ATP6V1A"
-0.000432969955205932,"ABTB1"
0.00018114798843839,"PODXL2"
-0.000967825225043743,"UPK1B"
-0.000405802252169646,"CSPG5"
7.98340209088726e-05,"KLHL18"
0.000339668693464003,"SCAP"
-0.00162428745784679,"EFCC1"
-0.000653942620180501,"NEK11"
0.000787627681536266,"MRPL3"
-0.000703306230259857,"PLSCR4"
-0.000223686057084427,"HEMK1"
-0.000717037218061504,"CISH"
0.000355796323015808,"MAPKAPK3"
4.86504614993563e-08,"ACVR2B"
0.000258140197676358,"WDR48"
0.00029350980826904,"COMMD2"
0.00013856207078608,"GORASP1"
0.000318026179319525,"RRP9"
0.000102162932426981,"ABCC5"
-0.000397740329747481,"ABHD14B"
0.000613349674826365,"EIF1B"
-0.000206136008729769,"ARHGEF26"
-0.000102300698947862,"KLHL24"
-0.000150462462396175,"PLCH1"
-0.000291004036699508,"VIPR1"
-0.000981848331921665,"DNAH1"
0.000673399498427087,"SSR3"
-0.000597286184095106,"ZBTB47"
-0.000204085044187241,"TNNC1"
0.000192307801714866,"NKTR"
-0.000265648807309205,"CLCN2"
-0.000129129585290373,"FOXP1"
0.0009067351194189,"EIF4G1"
0.000632609631745224,"SPCS1"
8.31194244084422e-05,"NEK4"
-0.000386371709367727,"SLC4A3"
-0.000212070805966438,"INO80D"
0.00085109338549852,"EEF1B2"
1.47842191859113e-05,"ADAM23"
0.000588992491191627,"DGUOK"
0.000340782219493369,"MOB1A"
5.82503541324923e-05,"KANSL3"
-9.21317981852733e-06,"LMAN2L"
0.000152520268604017,"RTKN"
4.86013719620256e-05,"TTL"
-0.000101066143578356,"PIKFYVE"
4.58701216844665e-05,"FAHD2A"
0.00141922451200111,"NCL"
0.000162102435107109,"ACTR1B"
0.000131476482643909,"SLC35F5"
-0.00188306289597078,"ZAP70"
0.000711990278146541,"ACTR3"
-5.12346894103642e-05,"STEAP3"
0.000224082068403132,"EPB41L5"
0.000659847229950791,"SF3B6"
0.000309682247595269,"TP53I3"
-0.000536809124408664,"DNAJC27"
-0.000479833032554138,"POMC"
-0.000224911997311256,"STAM2"
0.000143172819632887,"GPD2"
6.93978473984111e-05,"CENPA"
-0.000112247327834916,"ACVR1"
-0.000461119259361708,"TANC1"
-0.000187427721023272,"SLC30A3"
0.000324249544027981,"MPV17"
0.000519441594218751,"GTF3C2"
0.00032648094013743,"EIF2B4"
0.000563266346371186,"NRBP1"
-0.00173377227050762,"ITGB6"
-6.0905298001072e-05,"FNDC4"
-0.000639539265790637,"ITGA4"
0.000544460019696192,"PSMD14"
0.000414395930146272,"SNX17"
7.98891824036019e-05,"ASB3"
7.98891824036019e-05,"GPR75-ASB3"
0.000699410374291176,"PPM1G"
-8.91507140204316e-05,"REEP6"
-0.000435234902268634,"PCSK4"
-0.000670931806310396,"APC2"
0.00138580485472518,"RPS15"
0.000362276092550128,"GCA"
-1.41230766972125e-05,"INO80B"
0.000245179589767416,"MOGS"
5.80507106250459e-05,"TTC31"
0.000447996242172753,"NDUFS7"
-6.51409555662069e-06,"PCGF1"
-9.34171578404667e-05,"GRB14"
-0.001342261230465,"CLIP4"
0.0004357761763162,"SPTBN1"
0.000423373830731139,"AUP1"
0.000836407081278931,"RTN4"
5.39821823559379e-05,"HTRA2"
6.40710300487045e-05,"LOXL3"
-0.000143400023922359,"DOK1"
-3.52282317058406e-06,"GALNT3"
